Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:44,1359267766809866246,NELAILOBOZZO,,,20236,0,en,Twitter for iPhone,,,False
"@HardeepSPuri Brilliant stuff! 

All you need to ever know about India’s #FarmLaws and why they’re fuelling a sustainable future for #Farmers and the #environment.",2021-02-09 22:27:44,1359267765849235457,iamsudhish,,,0,1,en,Twitter for iPhone,1359064206318792709,2289628938,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:43,1359267763185831936,TessAllegory,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:42,1359267758555320320,spookidris,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:41,1359267757171167233,dvariak,,,20236,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:39,1359267748103262208,BurkeBourne,,,20236,0,en,Twitter for Android,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:27:36,1359267735352397824,JOGBjqq,,,11,0,en,Twitter Web App,,,False
"@dolmenman1 As long as there are SPS checks from GB to Island Ireland, NI producers have access to EU. 
The DUP want SPS checks taken away.
The DUP want to damage NI farmers.",2021-02-09 22:27:36,1359267732978556931,castlvillageman,,,0,0,en,Twitter Web App,1359266631915077639,919886905508057088,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:34,1359267725164568577,ghodan_,,,20236,0,en,Twitter Web App,,,False
"@Krishna01219716 @SabahuddinZia @yogesh64eng @rishibagree @GretaThunberg Says who?   Are you going provide loans to small farmers and get the best rate for their crop. I did not realize West Bengal, Orishas, Tamil Nadu, Kerala bordered New Delhi",2021-02-09 22:27:33,1359267721586880518,AmreshJaijee,,,0,0,en,Twitter for iPhone,1357788641536462852,1357727090045517825,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:33,1359267720802533376,dj23dollars,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:33,1359267720026419201,Skye67149689,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:27,1359267697289293829,heavymetalnymph,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:27,1359267694588153856,Manpreet_Mahil,,,20236,0,en,Twitter for Mac,,,False
"RT @Kisanektamorcha: Government not uttering even a single word for the Martyred Farmers is really Reprehensible | Harmeet Singh Kadian

Wa…",2021-02-09 22:27:26,1359267692985909251,jaspalpannu9,,,980,0,en,Twitter for iPhone,,,False
RT @SirPentapotamia: The Green Revolution effects were uneven throughout Punjab; farmers from the Majha region had consistently low average…,2021-02-09 22:27:24,1359267683447959552,JaskaranS_,,,7,0,en,Twitter for iPhone,,,False
"RT @SaskLass: Thank you @QuickDickMcDick  , and all of the other farmers out there! ❤️ https://t.co/vTjGKv0HgC",2021-02-09 22:27:23,1359267678167310336,YurkiwAudrey,,,57,0,en,Twitter for iPad,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:27:23,1359267677848498180,xBlakeGriffin23,,,2451,0,en,Twitter for iPhone,,,False
"RT @saahilmenghani: #Verified

👉Power packed #FarmersProtest Sunday

👉3 Mahapanchayats in Haryana

👉 @RakeshTikaitBKU will first speak at K…",2021-02-09 22:27:21,1359267672815374341,DosanjhGreta,,,473,0,en,Twitter for iPhone,,,False
RT @FullCommie: A billionaire buying farmland is fairly normal evil. Being a landlord and squeezing small farmers leasing land til they go…,2021-02-09 22:27:21,1359267671611756554,tester_testa,,,4,0,en,Twitter for iPhone,,,True
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:27:21,1359267670231707649,WithAwareness,,,2451,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:20,1359267667169968130,W2Singh,,,20236,0,en,Twitter for Android,,,False
"RT @GriffKohout: @POTUS @JoeBiden don't be a #bigpharma Joker, Corporate Joe!

Legalize #Cannabis in all 50 #states NOW!!!

#we #Americans…",2021-02-09 22:27:20,1359267665286623232,GriffKohout,,,1,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:19,1359267663785172992,ernest_guevara,,,20236,0,en,Twitter for iPhone,,,False
RT @FahmiSozan: Nodeep Kaur a female activist was arrested by Indian police on 12 January from the farmers protest in Delhi ! We are worrie…,2021-02-09 22:27:19,1359267661251833864,Sukhwin36423301,,,2481,0,en,Twitter for Android,,,False
"RT @Kisanektamorcha: Government not uttering even a single word for the Martyred Farmers is really Reprehensible | Harmeet Singh Kadian

Wa…",2021-02-09 22:27:17,1359267653659987968,pritvirk,,,980,0,en,Twitter for Android,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:27:17,1359267652628217857,jitu_brar,,,2451,0,en,Twitter for iPhone,,,False
"RT @DogawithINC: If Modi thinks farmers do not know about farm laws then why don't he debate with these andolanjivis, provided he get appro…",2021-02-09 22:27:13,1359267639118290944,ZakiyaKINC,,,121,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:12,1359267634286632966,ivysonlabels,,,20236,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:11,1359267630994096129,FlyingRatLady,,,20236,0,en,Twitter Web App,,,False
"@darth007_vader @KaranveerPannu @PreetBharara Do you think Bollywood and Cricketer cares but still people appreciate their gesture . It doesn’t work like that, Other Countries can interfere although I am not talking about Farmers protests. I am talking about Myanmar situation!!",2021-02-09 22:27:10,1359267627034624009,Admire_kjohar,,,0,0,en,Twitter for iPhone,1358154576168423424,29553671,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:10,1359267626845933572,LancelotP__,,,20236,0,en,Twitter for Android,,,False
"RT @repdelgado: Today, I'm introducing the Small Business Relief Accessibility Act because too many upstate folks are unaware of or unable…",2021-02-09 22:27:08,1359267617324863488,seginam09,,,6,0,en,Twitter Web App,,,False
"@RobertJacobTO @RodneyTori @d_ylan7 @erikaeastferris These theorists over here, they build their entire worldview and economic ideology on the idea that these profit margins are the cause of people's suffering, and a scourge.

What about Futures traders? Are they guilty of exploiting oil companies or farmers? And what if they lose?",2021-02-09 22:27:07,1359267612467683331,OntarioNeoLib,,,0,0,en,Twitter for Android,1359267086174834688,1282246558046724096,False
RT @FahmiSozan: Nodeep Kaur a female activist was arrested by Indian police on 12 January from the farmers protest in Delhi ! We are worrie…,2021-02-09 22:27:05,1359267605161209856,SinghGrprt96,,,2481,0,en,Twitter for iPhone,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:27:04,1359267600543322114,Beers_and_cigar,,,11,0,en,Twitter Web App,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:27:02,1359267593350074370,dhaliwal_kitty,,,2451,0,en,Twitter for iPhone,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:27:02,1359267592591056901,gurmann95,,,2451,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:01,1359267587083800579,ispybluesky,,,20236,0,en,Twitter for Android,,,False
"RT @Kisanektamorcha: Government not uttering even a single word for the Martyred Farmers is really Reprehensible | Harmeet Singh Kadian

Wa…",2021-02-09 22:27:01,1359267585515089923,Bal11427353,,,980,0,en,Twitter for Android,,,False
Central Division responding to '12R - Residential Alarm' at 800 blk Farmers Market Way | Beat 135 | 16:24:46 | https://t.co/YiZ1kUBCN8,2021-02-09 22:27:00,1359267585263456257,dpdcentral,,,0,0,en,DPD Central,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:00,1359267583413870593,That_Jazzy_Girl,,,20236,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:27:00,1359267583128711173,Maxwell89266727,,,20236,0,en,Twitter Web App,,,False
"RT @Bkuektaugrahan: Police planing to set up cameras at farmers' agitation site. It’s a attack on privacy"" Said Harinder Bindu. 
Press Note…",2021-02-09 22:26:58,1359267575281057792,sandeeptathgar5,,,87,0,en,Twitter for iPhone,,,False
"@SoMersVick @GRAHAMUKERY @PierrePoilievre Once again, you have your facts all screwed around. Canadian farmers didn’t want the Wheat Board and if you’re whining about it now, that’s too bad. I farmed and was disgusted with all the farmers that wanted out of it. They were told that it would ruin the board but didn’t care!",2021-02-09 22:26:58,1359267574320537600,ray_wetmore,,,0,0,en,Twitter for iPhone,1359248132266164224,909510474470973442,False
"RT @JanJagranAviyan: AITUC and BKMU activists block Rajmahal square in Bhubaneswar,Odisha supporting farmers' protest.
#IndiaSupportsChakka…",2021-02-09 22:26:57,1359267570193297408,SSahoo94706777,,,9,0,en,Twitter for Android,,,False
RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,2021-02-09 22:26:52,1359267550702555143,Kash_67,,,317149,0,en,Twitter for Android,,,False
"RT @savingpunjab: FARMER BEING FED BY A SEVADAR AT THE PROTEST

IS THIS WHAT THE GOVERNMENT CALLS “TERRORISM”??

#Farmers #ReleaseDetainedF…",2021-02-09 22:26:47,1359267530620215297,allooprotay,,,9,0,en,Twitter for Android,,,False
RT @johnsy123aus: Most people think that the Nationals are for farmers ? That bullshit they stand for coal and gas,2021-02-09 22:26:47,1359267530389397508,Djinni43142058,,,75,0,en,Twitter for iPhone,,,False
"RT @ramanmann1974: Farmers have decided that they do not want the #FarmLaws, &amp; @PMOIndia @AmitShah, want to bulldoze these #FarmLaws down o…",2021-02-09 22:26:47,1359267528644517888,sukhiR6,,,121,0,en,Twitter for iPhone,,,False
"RT @sukhdee35031827: @BernieSanders 
* Detained Farmers
* Human rights violations in the Protest
* Deaths of farmers
* Godi Media 
* Unlawf…",2021-02-09 22:26:47,1359267527126310917,OptimisticSanti,,,8,0,en,Twitter for iPhone,,,False
"Give chance to Agri reforms, MSP to stay: Modi to farmers
https://t.co/aeZyYWfVOV

via NaMo App https://t.co/Ke5WMNQLLI",2021-02-09 22:26:46,1359267524190240779,Mohanla57035559,,,0,0,en,Twitter for Android,,,False
"Stay away from Andolan-jivis, the new FDI means Foreign Destructive Ideology': PM Modi in RS
https://t.co/2mChfy2HWV

via NaMo App https://t.co/lUhjhOgEMw",2021-02-09 22:26:45,1359267520075554816,Mohanla57035559,,,0,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:44,1359267516594462722,nxtsmo,,,20236,0,en,Twitter for iPhone,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:26:44,1359267515994578949,CybrarianPete,,,11,0,en,Twitter for Android,,,False
"@sherryontopp The Farmers are innocent but the BJP is involved in riots. The Most Faciast Government Ever in india.

#FarmersProtest 
#StandwithKashmir",2021-02-09 22:26:43,1359267510776913920,Danishraj86,,,0,0,en,Twitter for Android,1359060732436828161,1320600308,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:42,1359267508088307715,taylortakeoverr,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:41,1359267505395568642,libraluv1003,,,20236,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:41,1359267503634075653,iqramalikk,,,20236,0,en,Twitter for iPhone,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:26:41,1359267501801000963,Tony_Harman,,,11,0,en,Janetter Pro for iPad,,,False
"PM Modi had sleepless nights till solution was found: Vedanta Resources chairman
https://t.co/IbZ07iCyJr

via NaMo App https://t.co/GOSkIoFgH5",2021-02-09 22:26:40,1359267498604994560,Mohanla57035559,,"Jammu, Jammu And Kashmir, India",0,0,en,Twitter for Android,,,False
@KanganaTeam a new task for you ... let’s find out how Khalsa Aid is getting funds to help people in uttrakhand. Maybe khalistanis are helping them or it’s a propaganda. You were asking this when they helped the farmers so why not now??,2021-02-09 22:26:37,1359267486508617728,Gurjotkaurgrew1,,,0,0,en,Twitter for iPhone,,3946905252,False
RT @attar__singh: Let’s continue to raise awareness for the Kisaans (farmers) in India. I’ve put together a timeline of events and some oth…,2021-02-09 22:26:36,1359267481471361024,DeffonotRishi,,,6,0,en,Twitter for iPhone,,,False
Check out ✨Madi✨'s video! #TikTok https://t.co/pXwtBXgn8I,2021-02-09 22:26:36,1359267480871526402,Bantha_Farmers,,,0,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:34,1359267475297349634,ossboy_3,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:34,1359267473917321216,xogabie_,,,20236,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:34,1359267473485225987,deadofthebrain,,,20236,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:34,1359267472571047940,Ola_yemie,,,20236,0,en,Twitter for Android,,,False
RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,2021-02-09 22:26:32,1359267467672092675,PakistanISpeaC,,,317149,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:32,1359267464677310465,katemcclelland7,,,20236,0,en,Twitter Web App,,,False
"RT @amnesty: The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongo…",2021-02-09 22:26:31,1359267461896556554,FunnyGuy_Rai,,,281,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:29,1359267455114313737,CappuccinoGuil,,,20236,0,en,Twitter Web App,,,False
"Hey, I know it's cold, but that is even a bigger reason to pick up something great for Valentine's Day. And what could be a greater gift than fudge? Come get yours at Sherwood Park Farmers Market on Wednesday from 2-7 at the old Planet Organic location. #shpk #yegfood https://t.co/dFJdRIvx5k",2021-02-09 22:26:28,1359267450160730113,FairNatalie,,,0,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:27,1359267447006760964,hramsaroop,,,20236,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:27,1359267444985114624,cuncunoide,,,20236,0,en,Twitter for iPhone,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:26:26,1359267442476765184,starryracha,,,2401,0,en,Twitter Web App,,,False
"RT @saahilmenghani: DAY   75

👉Contribution of Punjabi artists in #FarmersProtest has been phenomenal

👉This is Kanwar Grewal performing at…",2021-02-09 22:26:26,1359267440564203525,pri1us,,,559,0,en,TweetDeck,,,False
"#PMinRajyaSabha
The Modi govt introduced Kisan Credit cards for both farmers and fishermen. So far, over 1.75 crore farmers have received KCCs.
via NaMo App",2021-02-09 22:26:21,1359267421194866693,Mohanla57035559,,"Jammu, Jammu And Kashmir, India",0,0,en,Twitter for Android,,,False
"RT @suraj_1409: @JerryDyerFresno Plz Read
The Official Gazette from GOI on the 3 Farm Bills. New Law Does Not Change any Existing Process,B…",2021-02-09 22:26:20,1359267417306746880,RajRay026,,,12,0,en,Twitter Web App,,,True
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:18,1359267407831957505,garbreh_,,,20236,0,en,Twitter for Android,,,False
"RT @manaman_chhina: In 2013, under SAD-BJP govt, Punjab Vidhan Sabha passed the Contract Farming Act without any meaningful debate on the p…",2021-02-09 22:26:18,1359267405294276609,pujajha,,,136,0,en,Twitter for Android,,,False
"@BaddestBasset @kzshabazz @angry_afrikan @NickE36259016 @JamaicanMaroonX @AtlPartyCrasher @5unKidActive The Igbo National Congress (INC) has launched what it calls ‘Operation Lion Walk’, a regional security network for the protection of the south-east forests and farmlands against the murder and maiming of local farmers by marauding Fulani herdsmen.  https://t.co/KHEGVouknT",2021-02-09 22:26:17,1359267404120018945,LucyBibb,,,0,0,en,Twitter Web App,1359261789075230723,1265736632600272897,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:17,1359267403524304896,eclectillector,,,20236,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:14,1359267391683837960,smartinez1419,,,20236,0,en,Twitter for iPhone,,,False
"RT @JohnHKnox: In the area studied, from Senegal in the west to Uganda and Kenya in the east, air pollution is decreasing not because indus…",2021-02-09 22:26:14,1359267389272190977,greenbeltnagger,,,3,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:13,1359267388060020739,aaaafig,,,20236,0,en,Twitter for iPhone,,,False
@Brattalk1 @harpharpb @miakhalifa I did farming for years. Farmers were already allowed to sell anywhere and at any price before the new laws.,2021-02-09 22:26:13,1359267387430883331,ipsomal,,,0,0,en,Twitter for iPhone,1359002241860968449,1145643328244858880,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:26:11,1359267379478335490,lillibet_marie,,,11,0,en,Twitter Web App,,,False
RT @sipawe: Aside from the obvious failure to represent farmers' interests over fossil fuels &amp; the rampant stupidity that makes them a laug…,2021-02-09 22:26:11,1359267377691521026,Thesismis,,,2,0,en,Twitter Web App,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:26:10,1359267374948446214,kylieahern,,,11,0,en,Twitter Web App,,,False
RT @tsengputterman: Not a single major U.S. outlet's reporting on the Indian farmers protests mentions that their struggle for agricultural…,2021-02-09 22:26:10,1359267372842971137,dilwaleshay,,,1753,0,en,Twitter for Android,,,False
"RT @CropLifeOZ: If farmers didn’t have access to modern pesticides, you could be spending twice as much on your average annual grocery bill…",2021-02-09 22:26:09,1359267370829836288,mwindersmax,,,6,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:09,1359267368610893828,scheererjeff,,,20237,0,en,Twitter for Android,,,False
RT @A_W_M_B: Farmers want a debate. They want to be consulted. These laws were passed WITHOUT consulting them - how is that democratic?!…,2021-02-09 22:26:08,1359267364957802504,RavitaPannuArti,,,12,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:06,1359267358368534532,LuciStone86,,,20237,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:05,1359267351372443649,sankavan,,,20237,0,en,Twitter for iPhone,,,False
"RT @AnikaMolesworth: Hey @SkyNewsAust it's great you keep inviting politicians who ""represent"" farmers to talk about climate change and its…",2021-02-09 22:26:04,1359267349921034246,della79,,,11,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:26:03,1359267346074976264,LordDrewster,,,20237,0,en,Twitter for iPhone,,,False
"RT @jagjitvaheguru: For everyone who has not seen this yet. The lawyer, Prashant Bhushan, for farmers in Supreme Court in a older video of…",2021-02-09 22:26:01,1359267336130297856,KesriLeharScot,,,10,0,en,Twitter for Android,,,False
RT @FahmiSozan: Nodeep Kaur a female activist was arrested by Indian police on 12 January from the farmers protest in Delhi ! We are worrie…,2021-02-09 22:26:00,1359267329868255238,mjohal,,,2481,0,en,Twitter for Android,,,False
"What about the negotiations to sell goods produced by US farmers? Thousands  have lost their family farms &amp; Chuck grassley made Millions off of Trump's farm bail out, shouldn't he have to pay that back. Shouldn't all members of Congress that received money have to return it? 5)",2021-02-09 22:26:00,1359267329658478593,Peacekeeper876,,,0,0,en,Twitter for Android,1359267327515250690,999823991698329600,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:58,1359267325086728204,AuntyNjure,,,20237,0,en,Twitter for Android,,,False
"RT @amnesty: The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongo…",2021-02-09 22:25:57,1359267318984028164,parwez_cusat,,,281,0,en,Twitter for Android,,,False
RT @revanth_anumula: Huge support from all sections for farmers on #Day3 of #RajivRaithuBharosaPadayatra Every Indian should and must suppo…,2021-02-09 22:25:55,1359267310779977733,khader8118,,,259,0,en,Twitter for Android,,,False
"RT @americanturban: ""American Sikh Sangat to boycott artists, sportsmen opposing farmers' movement"" https://t.co/3PnsgQ4xgK via @timesofind…",2021-02-09 22:25:52,1359267300067713035,JassiJimidar,,,12,0,en,Twitter for iPhone,,,False
RT @vivamjm: ((the (shell) fish &amp; meat sellers/farmers/manufacturing/Welsh ports &amp; steel industry/music &amp; fashion industries/horticulture i…,2021-02-09 22:25:52,1359267297114914824,Lelant1,,,44,0,en,Twitter for iPad,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:51,1359267294690611204,LauvPoppie2,,,20237,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:50,1359267288139108364,Tripotle147,,,20237,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:47,1359267276130721794,E__sosa,,,20237,0,en,Twitter for iPhone,,,False
"RT @iAnkurSingh: Yogendra Yadav in 2018 wanted Govt to link Farmers directly to market.

When Modi Govt did it, Aandolan Jeevi is opposing…",2021-02-09 22:25:45,1359267269973524489,nairds77,,,5332,0,en,Twitter Web App,,,False
"RT @Kisanektamorcha: Govt has straight away lied in Parliament that farmers do not know what's black in the farm laws. 
We call P.M. for an…",2021-02-09 22:25:45,1359267269621075970,chasingdevil,,,6452,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:42,1359267255947780108,4german,,,20237,0,en,Tweetbot for iΟS,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:42,1359267254295224323,isabelleleeann_,,,20237,0,en,Twitter for iPhone,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:25:41,1359267253875863557,Strolliver,,,2401,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:25:41,1359267253867274241,AnotherIsh,,,20237,0,en,Twitter for iPhone,,,False
State money could help farmers by increasing meat-processing capacity. This effort is priority of ⁦@VTAgencyofAg⁩. More from ⁦@AnneWallAllen⁩ in ⁦@vtdigger⁩:  https://t.co/Ikn8LZj5nP,2021-02-09 22:25:41,1359267253099839490,anson_ag,,,0,0,en,Twitter for iPhone,,,False
"Busy nite for the Farmers!  JH boys basketball, HS girls basketball, HS boys basketball &amp; HS scholastic bowl in action. Check previous posts to view your game via live stream!!!",2021-02-09 22:25:38,1359267240307269638,farmer_ad,,,0,0,en,Twitter for iPhone,,,False
"RT @bee2216: More Taxes for the Farmers, sure this is great according to the UCP, but they are not the ones Working in this industry, but t…",2021-02-09 22:25:37,1359267236565942277,bee2216,,,1,0,en,Twitter Web App,,,True
FyI there is no support for khalistan in punjab or elsewhere and this is purely farmers movement but fact ill remain that this movement was started by punjab and rural people from punjab https://t.co/P3b2791x9A,2021-02-09 22:25:37,1359267235617939458,Manimoga79,,"Melbourne, Victoria",0,0,en,Twitter for Android,,,True
@RTFRecords a place at the farmers market sells some off the bone stuff that I'm addicted to,2021-02-09 22:25:37,1359267235588698117,JonesyWasTaken,,,0,0,en,Twitter Web App,1359266974191284229,474602704,False
