Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
"RT @MinSaludCol: #ReporteCOVID19 9 de febrero:

14.064 recuperados
5.442 nuevos casos
217 fallecidos

Muestras: 47.682
PCR: 24.903
Antígeno…",2021-02-09 22:26:08,1359267363393314819,epsianaswayuu,,,203,0,es,Twitter Web App,,,False
RT @COLRICHARDKEMP: Who would have suspected that after spending time as guests of the Chinese Communist Party WHO “experts” have failed to…,2021-02-09 22:26:07,1359267361602359299,spelkender,,,40,0,en,Twitter Web App,,,False
"RT @FlavioDino: Agradeço ao Sr. Embaixador dos Estados Unidos @USAmbBR pela doação de Hospital de Campanha ao Maranhão, montado em Bacabal.…",2021-02-09 22:26:07,1359267359379365901,paulinhafurts,,,88,0,pt,Twitter for Android,,,False
RT @RPPNoticias: Minsa distribuyó a 12 regiones las vacunas contra la COVID-19 para el personal de salud de primera línea. https://t.co/sp6…,2021-02-09 22:26:07,1359267358989312001,ElidaNarda,,,4,0,es,Twitter for Android,,,False
"RT @tagesschau: Studie: Starke Coronavirus-Ausbreitung nach ""Querdenken""-Demos https://t.co/QgNtPv9XlI #Coronavirus #CoronaDemonstrationen",2021-02-09 22:26:06,1359267358297231363,Hobbyketzer,,,255,0,de,Twitter Web App,,,False
"RT @Cooperativa: [En vivo] Jeanette Vega, asesora OMS y vacunados en Chile contra el Covid-19: Uno ya debería ver alguna estabilización res…",2021-02-09 22:26:06,1359267357177315328,renefutbol,,,3,0,es,Twitter for iPhone,,,False
"Coronavirus tracker: California reported 346 new deaths, but a continued drop in hospitalizations as of Feb. 8 https://t.co/fJx48CHY8X",2021-02-09 22:26:06,1359267355877072900,WhittierNews,,,0,0,en,SocialFlow,,,False
"RT @gustavoviloriar: Pdte. @NicolasMaduro: Nadie debe quedarse en su casa con el Coronavirus, si usted presenta algún síntoma debe asistir…",2021-02-09 22:26:06,1359267355633844228,LANIGUA2,,,9,0,es,Twitter for Android,,,False
RT @AP_Europe: Anyone arriving in England and found to have lied about a recent visit to a country on the travel ban list faces up to 10 ye…,2021-02-09 22:26:06,1359267355302322176,HerryNapit,,,58,0,en,Twitter Web App,,,False
There's hardly any flu this year. Coronavirus restrictions may be responsible - CNN https://t.co/MwphBFnz61,2021-02-09 22:26:05,1359267352781676545,Yanina_Romero,,,0,0,en,Twitter for iPhone,,,False
"RT @medicalfollower: Vaccin Coronavirus : 47 résidents d'Ehpad contaminés sur 78 malgré la vaccination
Le vaccin serait il une vaste fumist…",2021-02-09 22:26:05,1359267352454582272,Cath45383758,,,80,0,fr,Twitter for Android,,,False
"RT @FraseSimple: #Chequéalo 🔍 | ¿El presentador Don Francisco murió a causa del coronavirus?   ❌ 
  https://t.co/uZDeNibwJf",2021-02-09 22:26:05,1359267351997259778,RosaGarciaAndr3,,,1,0,ca,Twitter for Android,,,False
@BastaPosta No les dijeron que el jabón mata al coronavirus?!,2021-02-09 22:26:05,1359267351653273604,hungaroreich,,,0,0,es,Twitter for Android,1359230252300566534,1075239499,False
"RT @RTLFrance: Rien ne prouve que le vaccin empêche d'attraper la maladie ou de la transmettre. 
 https://t.co/wXAcrrxY9h",2021-02-09 22:26:05,1359267351569530885,jblulli75,,,138,0,fr,Twitter for Android,,,False
"Coronavirus tracker: California reported 346 new deaths, but a continued drop in hospitalizations as of Feb. 8 https://t.co/y2gope0uqt https://t.co/wuEtUn71kT",2021-02-09 22:26:05,1359267351515037698,ladailynews,,,0,0,en,SocialFlow,,,False
"RT @VicGovDH: Yesterday there were 2 new locally acquired cases reported. 22,849 test results were received. Thanks for getting tested, #Ev…",2021-02-09 22:26:04,1359267349476433925,gwendabgilbert,,,80,0,en,Twitter for Android,,,False
@EmilBergholtz @GostaBroholmer Den bästa förklaringsmodellen till allt det bisarra som sker i Sverige gav Gina Gustavsson redan i maj. https://t.co/J2wc38wekG,2021-02-09 22:26:04,1359267349333999616,chrxstxphx,,,0,0,sv,Twitter for iPhone,1359176289740075008,1246825028274008069,False
Scam alert: Alabama health officials warn of individuals claiming to be nurses who'll administer COVID-19 vaccines https://t.co/PVazownTaj,2021-02-09 22:26:04,1359267349027840008,gadsdentimes,,,0,0,en,SocialNewsDesk,,,False
"RT @MinSaludCol: #ReporteCOVID19 9 de febrero:

14.064 recuperados
5.442 nuevos casos
217 fallecidos

Muestras: 47.682
PCR: 24.903
Antígeno…",2021-02-09 22:26:04,1359267348964909058,juanbernalm,,,203,0,es,Twitter for iPhone,,,False
BLOG DO LAURIBERTO: Padre Zé Linhares está internado com Coronavírus https://t.co/dvGm9J3hii,2021-02-09 22:26:04,1359267346825756674,LCBrag,,,0,0,pt,Twitter for iPhone,,,False
RT @YvetteCooperMP: “We already have at our airports 100% compliance checks taking place” - that’s what Home Secretary said to me in Parlia…,2021-02-09 22:26:03,1359267345437519877,AlisdairLiddle,,,307,0,en,Twitter Web App,,,True
"Muere víctima del Coronavirus la diputada local del PAN en Guanajuato: Betty Yamamoto, tenía ape

https://t.co/vfG21eEgpI",2021-02-09 22:26:03,1359267344489537543,tvlibertadmx,,,0,0,es,IFTTT,,,False
"RT @ZeroCovAlliance: The Spanish Minister of Consumption, Alberto Garzón , said this Monday that ""there does not seem to be sufficient evid…",2021-02-09 22:26:03,1359267343466188807,mariagallegobl,,,8,0,en,Twitter Web App,,,True
RT @greggwatson90: Margaret &amp; Derek Firth had been sweethearts from the age of 14 and were married for 70 years. This is the final photogra…,2021-02-09 22:26:03,1359267343310938117,shilen_rajani,,,277,0,en,Twitter for Android,,,False
"Coronavirus tracker: California reported 346 new deaths, but a continued drop in hospitalizations as of Feb. 8 https://t.co/WLBRE6PeFk",2021-02-09 22:26:03,1359267342866333700,PasStarNews,,,0,0,en,SocialFlow,,,False
"RT @juliacarriew: One in every 475 Native Americans has died from Covid since the start of the pandemic. 

For the Navajo Nation, it's one…",2021-02-09 22:26:03,1359267342543294468,yasunbakiyos,,,1432,0,en,Twitter for Android,,,False
"Every Mother Counts has a list of resources related to the Coronavirus and maternal health for anyone who is interested! 
#maternalhealth #childhealth #mch #publichealth #coronarivus 
https://t.co/kf9V6kDNcF https://t.co/516TMvNlM9",2021-02-09 22:26:02,1359267341973020676,TulaneMCH,,,0,0,en,Buffer,,,False
RT @XavierTEY: https://t.co/oHeEtrF8HJ,2021-02-09 22:26:02,1359267341855576068,XavierTEY,,,1,0,und,Twitter Web App,,,False
"Coronavirus tracker: California reported 346 new deaths, but a continued drop in hospitalizations as of Feb. 8 https://t.co/V5ud3oQA3f",2021-02-09 22:26:02,1359267341301874688,ocregister,,,0,0,en,SocialFlow,,,False
RT @RegeneracionMx: #RegeneraciónMX | Si esta maldición llamada coronavirus nos hubiera agarrado en gobiernos anteriores ya hubiéramos dobl…,2021-02-09 22:26:02,1359267340970577922,ProtestMusica,,,24,0,es,Twitter Web App,,,False
"Confirmaron 462 nuevos contagios de coronavirus en Santa Fe, de los cuales 157 corresponden a Rosario https://t.co/vAHfdkim5h",2021-02-09 22:26:02,1359267340618067970,lacapital,,,0,0,es,dlvr.it,,,False
"Press|swr|R.Kölbel|O.Schönfeld|Datenstand-9.2.2021-17:24 

Wo ist das Coronavirus Sars-CoV-2 erstmals aufgetaucht? War es wirklich ein Wildtiermarkt in Wuhan?
Jetzt wurden die Ergebnisse der WHO-Recherchen in China veröffentlicht.
https://t.co/X1viTqrg3o",2021-02-09 22:26:02,1359267339951370247,datawrangler2,,,0,0,de,Twitter Web App,,,False
"Álvaro Paz de la Barra asegura estar coordinando la adquisición de la vacuna de #Sinopharm
https://t.co/Nj4eQgWyog",2021-02-09 22:26:02,1359267339720679427,diarioojo,,,1,0,es,TweetDeck,,,False
"Coronavirus tracker: California reported 346 new deaths, but a continued drop in hospitalizations as of Feb. 8 https://t.co/YWxInw1B6z",2021-02-09 22:26:02,1359267339204706304,RedlandsNews,,,0,0,en,SocialFlow,,,False
"RT @CountyofSonoma: How effective is the COVID-19 vaccine?

Both Pfizer and Moderna report that their vaccines show approximately 95% effic…",2021-02-09 22:26:02,1359267339124936705,hasletj,,,2,0,en,Twitter for iPhone,,,False
RT @DCBMEP: What a shameful Whitewash we are seeing from World Health Organisation (WHO) - a true case of kowtowing. Why did they not even…,2021-02-09 22:26:02,1359267339120877568,ClawedDick,,,6,0,en,Twitter for iPad,,,False
"RT @NoticiasCaracol: #LoÚltimo | Minsalud confirma 5.442 nuevos contagios con coronavirus y 217 fallecidos en el país. En total, hay 2.166.…",2021-02-09 22:26:01,1359267337652875264,maktub3333,,,14,0,es,Twitter Web App,,,False
"RT @Vilma_Meche: Misión De La OMS En CHINA🇨🇳 Complemento Su Informe Sobre Estudios Del Covid-19 

""Coronavirus No Salió De Laboratorio, Es…",2021-02-09 22:26:01,1359267336944046082,Nelsonramon111,,,312,0,es,Twitter for Android,,,False
"RT @Laurentmazure: Robert Duverne devrait diriger Nantes, en raison de l'isolement de Raymond Domenech, face à Lens... club quitté il y a 3…",2021-02-09 22:26:00,1359267333391458311,racingclub2lens,,,1,0,fr,Allez Lensois,,,False
